Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood
375321,2616866,100572910,PERMIT - EASY PERMIT PROCESS,2014-12-04T00:00:00.000,2014-12-04T00:00:00.000,8300.0,DORCHESTER AVE,,INSTALL 8KW SOLAR PHOTOVOLTAIC SYSTEM ON ROOF,0.0,275.0,834300.0,8.0,1186943.3905534607,1850197.22922994,2014,12,4,1,0
375484,2617179,B100573112,PERMIT – EXPRESS PERMIT PROGRAM,2014-12-04T00:00:00.000,2014-12-06T00:00:00.000,1827.0,ESTES AVE,Electrical Work,INSTALL ADDITION 30AMP BREAKER FOR A SOLAR PV,0.0,100.0,10700.0,49.0,1162606.0331142875,1947375.144422878,2014,12,6,1,0
375485,2617180,B100573113,PERMIT – EXPRESS PERMIT PROGRAM,2014-12-04T00:00:00.000,2014-12-06T00:00:00.000,3500.0,MILWAUKEE AVE,Electrical Work,INSTALL 60AMP BREAKER FOR A SOLAR PV,0.0,100.0,161300.0,30.0,1147762.019470594,1922794.2785636075,2014,12,6,1,0
376535,2619347,100574384,PERMIT - EASY PERMIT PROCESS,2014-12-15T00:00:00.000,2014-12-15T00:00:00.000,2940.0,KENNETH AVE,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM 3.57KW ON ROOF,0.0,275.0,200100.0,31.0,1146160.735544745,1919353.529754009,2014,12,15,1,0
376654,2619591,100574544,PERMIT - EASY PERMIT PROCESS,2014-12-16T00:00:00.000,2014-12-16T00:00:00.000,4530.0,MOZART ST,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM 3.08KW ON ROOF,0.0,275.0,140800.0,33.0,1156517.9158011274,1930086.6502744297,2014,12,16,1,0
376988,2620460,100575002,PERMIT - EASY PERMIT PROCESS,2014-12-18T00:00:00.000,2014-12-18T00:00:00.000,6617.0,OCONTO AVE,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM 6.05KW ON ROOF,0.0,275.0,90200.0,41.0,1127087.8087082163,1943542.2254686905,2014,12,18,1,0
379249,2626044,100577797,PERMIT - EASY PERMIT PROCESS,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,3512.0,KILDARE AVE,,SOLAR PANEL INSTALLATION ON SINGLE FAMILY HOME ROOF,0.0,275.0,161200.0,30.0,1147054.8550373504,1923062.6169179592,2015,1,16,1,0
379431,2626385,100578018,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-20T00:00:00.000,5505.0,FRANCISCO AVE,,INSTALL 8.3KW SOLAR PHOTOVOLTAIC SYSTEM ON ROOF 8.3 KW,0.0,275.0,40300.0,40.0,1156071.4027961383,1936466.690679771,2015,1,20,1,0
379501,2626583,100578098,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-30T00:00:00.000,6118.0,NEWBURG AVE,,INSTALLATION OF A 3.85 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,100200.0,41.0,1130824.5257253398,1940239.5279896797,2015,1,30,1,0
379503,2626588,100578100,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-30T00:00:00.000,3651.0,ARTESIAN AVE,,INSTALLATION OF A 3.3 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,843700.0,47.0,1159431.0125888418,1924377.6507786629,2015,1,30,1,0
379504,2626589,100578101,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-30T00:00:00.000,5727.0,ROCKWELL ST,,INSTALLATION OF A 2.48 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,20801.0,40.0,1158003.091045193,1938060.8120240353,2015,1,30,1,0
379505,2626590,100578102,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-20T00:00:00.000,3659.0,SPAULDING AVE,,INSTALLATION OF A 6.05 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,160800.0,33.0,1153771.0491358396,1924377.6024579904,2015,1,20,1,0
379506,2626591,100578103,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-30T00:00:00.000,5430.0,BROADWAY,,INSTALLATION OF A 4.4KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,30800.0,48.0,1167287.3286111115,1936352.9789590724,2015,1,30,1,0
379507,2626592,100578104,PERMIT - EASY PERMIT PROCESS,2015-01-20T00:00:00.000,2015-01-30T00:00:00.000,5901.0,KOSTNER AVE,,INSTALLATION OF A 4.125 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,120300.0,39.0,1146051.937800883,1938870.8721935148,2015,1,30,1,0
379567,2626749,100578186,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,5527.0,KIMBARK AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,411200.0,5.0,1185649.5670885674,1868488.666784668,2015,2,2,1,0
379572,2626760,100578192,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,1923.0,DESPLAINES ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,310200.0,25.0,1172411.4422855647,1890905.103521824,2015,2,2,1,0
379573,2626761,100578193,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,5517.0,KIMBARK AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,411200.0,5.0,1185646.8288689165,1868590.0248584948,2015,2,2,1,0
379574,2626762,100578194,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,2219.0,CORTEZ ST,,INSTALLATION OF A FLAT SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE FLAT ROOF PER PLANS.,0.0,275.0,242400.0,32.0,1161330.604670213,1906912.5333841708,2015,2,2,1,0
379575,2626763,100578195,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,1132.0,GEORGE ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,62900.0,44.0,1168090.4842080695,1919447.0763174384,2015,2,2,1,0
379576,2626764,100578196,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,3034.0,KENNETH AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,200100.0,31.0,1146141.6632955284,1919956.4623613977,2015,2,2,1,0
379673,2626972,100578305,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,5458.0,NATOMA AVE,,INSTALLATION OF A 3.32KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,100600.0,41.0,1131226.7722070403,1936085.5889469408,2015,1,21,1,0
379674,2626973,100578306,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-01-21T00:00:00.000,1940.0,CUYLER AVE,,INSTALLATION OF A 4.08 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,50100.0,47.0,1162506.7119602116,1926952.3469309977,2015,1,21,1,0
379675,2626974,100578307,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,1724.0,19TH ST,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,310800.0,25.0,1165034.3293005722,1890825.568406199,2015,2,2,1,0
379676,2626975,100578308,PERMIT - EASY PERMIT PROCESS,2015-01-21T00:00:00.000,2015-02-02T00:00:00.000,4192.0,EMERALD AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,842600.0,11.0,1171964.3922532788,1876893.1195204817,2015,2,2,1,0
379739,2627141,100578389,PERMIT - EASY PERMIT PROCESS,2015-01-22T00:00:00.000,2015-02-02T00:00:00.000,4414.0,KEELER AVE,,INSTALLATION OF A  SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE  ROOF.,0.0,275.0,160200.0,45.0,1147556.0219708988,1929080.288916222,2015,2,2,1,0
379740,2627142,100578390,PERMIT - EASY PERMIT PROCESS,2015-01-22T00:00:00.000,2015-02-02T00:00:00.000,116.0,CALIFORNIA AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,837100.0,2.0,1157665.869032745,1900771.7190267935,2015,2,2,1,0
379741,2627143,100578391,PERMIT - EASY PERMIT PROCESS,2015-01-22T00:00:00.000,2015-02-02T00:00:00.000,6057.0,KILBOURN AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,650200.0,13.0,1147455.58035577,1863832.97077619,2015,2,2,1,0
379742,2627144,100578392,PERMIT - EASY PERMIT PROCESS,2015-01-22T00:00:00.000,2015-02-02T00:00:00.000,7227.0,FITCH AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,90200.0,41.0,1127084.9959502353,1946918.981619088,2015,2,2,1,0
379743,2627145,100578393,PERMIT - EASY PERMIT PROCESS,2015-01-22T00:00:00.000,2015-02-02T00:00:00.000,4328.0,MOODY AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON  ROOF.,0.0,275.0,150502.0,38.0,1134529.3301179816,1928279.3192430623,2015,2,2,1,0
379847,2627471,100578525,PERMIT - EASY PERMIT PROCESS,2015-01-23T00:00:00.000,2015-02-03T00:00:00.000,1255.0,HOOD AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,30200.0,48.0,1166636.835027512,1940933.982374607,2015,2,3,1,0
379848,2627472,100578526,PERMIT - EASY PERMIT PROCESS,2015-01-23T00:00:00.000,2015-02-03T00:00:00.000,6246.0,MAGNOLIA AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,30200.0,48.0,1166771.8811565435,1941822.8939887383,2015,2,3,1,0
379849,2627473,100578527,PERMIT - EASY PERMIT PROCESS,2015-01-23T00:00:00.000,2015-02-03T00:00:00.000,4710.0,CAMPBELL AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,40700.0,47.0,1158811.3618482647,1931264.8909127573,2015,2,3,1,0
380046,2628053,100578801,PERMIT - EASY PERMIT PROCESS,2015-01-27T00:00:00.000,2015-01-27T00:00:00.000,4316.0,BERWYN AVE,,INSTALLATION OF A 6.3KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,130200.0,39.0,1146603.1028884335,1935030.8929678577,2015,1,27,1,0
380292,2628733,100579139,PERMIT - EASY PERMIT PROCESS,2015-01-28T00:00:00.000,2015-02-09T00:00:00.000,1452.0,ROSEMONT AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF 4.08 KW,0.0,275.0,30200.0,40.0,1165259.0907121317,1942029.5133466283,2015,2,9,1,0
380293,2628734,100579140,PERMIT - EASY PERMIT PROCESS,2015-01-28T00:00:00.000,2015-02-09T00:00:00.000,5053.0,STRONG ST,,INSTALLATION OF A SOLAR ARRAY PANEL 5.5 KW SYSTEM ON THE ROOF,0.0,275.0,110502.0,45.0,1141579.8216200594,1932397.3802998413,2015,2,9,1,0
380360,2628896,100579246,PERMIT - EASY PERMIT PROCESS,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,1847.0,WHIPPLE ST,,INSTALL A PHOTOVOLTAIC 4.48KW SOLAR PANEL ARRAY ON THE ROOF,0.0,275.0,222600.0,26.0,1155611.7076425112,1912305.8298295415,2015,1,29,1,0
381178,2630801,100580289,PERMIT - EASY PERMIT PROCESS,2015-02-05T00:00:00.000,2015-02-17T00:00:00.000,3006.0,CHRISTIANA AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,210601.0,35.0,1153490.4411392896,1919854.1387836456,2015,2,17,1,0
381179,2630802,100580290,PERMIT - EASY PERMIT PROCESS,2015-02-05T00:00:00.000,2015-02-17T00:00:00.000,2616.0,WHIPPLE ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,220500.0,35.0,1155550.27684093,1917413.6465088464,2015,2,17,1,0
381425,2631358,100580566,PERMIT - RENOVATION/ALTERATION,2015-03-05T00:00:00.000,2015-06-01T00:00:00.000,3500.0,MILWAUKEE AVE,,INSTALLATION OF NEW 38 KW SOLAR PV ARRAY - BALLASTED SYSTEM ON EXISTING FLAT ROOF BUILDING,0.0,450.0,161300.0,30.0,1147762.019470594,1922794.2785636075,2015,6,1,1,0
381604,2631746,100580782,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-10T00:00:00.000,2222.0,RACINE AVE,,ERECT A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF OF UNIT #6,0.0,275.0,832500.0,32.0,1167900.1620921346,1915023.7395408095,2015,2,10,1,0
381648,2631858,100580832,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-20T00:00:00.000,2620.0,CULLERTON ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,840700.0,28.0,1159100.6125441112,1890347.1199113005,2015,2,20,1,0
381664,2631888,100580852,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-20T00:00:00.000,4840.0,LEAVITT ST,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,40401.0,47.0,1160768.5842462864,1932290.7553694032,2015,2,20,1,0
381665,2631889,100580853,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-20T00:00:00.000,7617.0,SOUTH SHORE DR,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,431400.0,7.0,1196646.6453638447,1855549.0642843663,2015,2,20,1,0
381666,2631890,100580854,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-20T00:00:00.000,5425.0,ST LOUIS AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,831800.0,39.0,1152117.8961558917,1935945.0759584669,2015,2,20,1,0
381667,2631891,100580855,PERMIT - EASY PERMIT PROCESS,2015-02-10T00:00:00.000,2015-02-20T00:00:00.000,4827.0,HERMITAGE AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,31000.0,47.0,1163965.575447186,1932242.272082758,2015,2,20,1,0
382177,2632910,B100581463,PERMIT – EXPRESS PERMIT PROGRAM,2015-02-15T00:00:00.000,2015-02-15T00:00:00.000,125.0,CLARK ST,Electrical Work,PROVIDE 20AMP CIRCUIT FOR S SOLAR PV ARRAY,0.0,100.0,320500.0,34.0,1175596.70159648,1899641.0658480453,2015,2,15,1,0
382315,2633159,100581644,PERMIT - EASY PERMIT PROCESS,2015-02-17T00:00:00.000,2015-02-17T00:00:00.000,5920.0,NEWARK AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF,0.0,275.0,100300.0,41.0,1130081.8306478146,1938970.4387759564,2015,2,17,1,0
382559,2633671,100581943,PERMIT - EASY PERMIT PROCESS,2015-02-18T00:00:00.000,2015-02-18T00:00:00.000,3434.0,RAVENSWOOD AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF,0.0,275.0,50700.0,32.0,1163597.2757220722,1922977.850450279,2015,2,18,1,0
385710,2641187,100585789,PERMIT - EASY PERMIT PROCESS,2015-03-17T00:00:00.000,2015-03-26T00:00:00.000,5862.0,MEDINA AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,100100.0,45.0,1134458.285181587,1938741.1421420907,2015,3,26,1,0
385711,2641188,100585790,PERMIT - EASY PERMIT PROCESS,2015-03-17T00:00:00.000,2015-03-26T00:00:00.000,6026.0,OCONTO AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,100300.0,41.0,1126936.4108295487,1939663.945818614,2015,3,26,1,0
385712,2641189,100585791,PERMIT - EASY PERMIT PROCESS,2015-03-17T00:00:00.000,2015-03-26T00:00:00.000,5026.0,CARMEN AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,120400.0,45.0,1141794.3274384304,1933481.8358679176,2015,3,26,1,0
386009,2641825,100586131,PERMIT - EASY PERMIT PROCESS,2015-03-18T00:00:00.000,2015-03-20T00:00:00.000,2958.0,KILBOURN AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,200100.0,31.0,1145821.1216420394,1919531.1387067444,2015,3,20,1,0
386250,2642299,100586415,PERMIT - EASY PERMIT PROCESS,2015-03-20T00:00:00.000,2015-03-20T00:00:00.000,2657.0,DRAKE AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF,0.0,275.0,220602.0,35.0,1152295.1705431049,1917669.6706253984,2015,3,20,1,0
386318,2642440,100586490,PERMIT - EASY PERMIT PROCESS,2015-03-20T00:00:00.000,2015-03-30T00:00:00.000,10426.0,AVENUE H,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF,0.0,275.0,520400.0,10.0,1202787.3335744473,1836312.269112412,2015,3,30,1,0
386333,2642477,100586507,PERMIT - EASY PERMIT PROCESS,2015-03-20T00:00:00.000,2015-03-30T00:00:00.000,2917.0,JARLATH ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,20200.0,50.0,1155571.7208906442,1947883.6384422556,2015,3,30,1,0
387473,2644812,100587829,PERMIT - EASY PERMIT PROCESS,2015-03-31T00:00:00.000,2015-04-09T00:00:00.000,1275.0,EARLY AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,30500.0,48.0,1166536.3362546377,1938333.247264508,2015,4,9,1,0
387929,2645760,100588380,PERMIT - EASY PERMIT PROCESS,2015-04-02T00:00:00.000,2015-04-07T00:00:00.000,11142.0,ST LOUIS AVE,,REVISION TO PERMIT #100567983 TO CHANGE THE HVAC & REFRIGERATION CONTRACTOR OF RECORD TO SOLARTECH HEATING @ AC INC.,0.0,100.0,740400.0,19.0,1154980.4324338203,1830321.4355242676,2015,4,7,1,0
388242,2646451,100588767,PERMIT - EASY PERMIT PROCESS,2015-04-06T00:00:00.000,2015-04-09T00:00:00.000,2047.0,HUTCHINSON ST,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM ON ROOF,0.0,275.0,50200.0,47.0,1161736.5469841026,1928171.5973618457,2015,4,9,1,0
388601,2647402,100589209,PERMIT - EASY PERMIT PROCESS,2015-04-08T00:00:00.000,2015-04-20T00:00:00.000,10536.0,CAMPBELL AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,720500.0,19.0,1161539.848655678,1834525.748626758,2015,4,20,1,0
389400,2649462,100590152,PERMIT - EASY PERMIT PROCESS,2015-04-14T00:00:00.000,2015-04-17T00:00:00.000,6049.0,DAKIN ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,170200.0,38.0,1135125.5032360954,1925576.757780196,2015,4,17,1,0
392562,2655857,100593900,PERMIT - EASY PERMIT PROCESS,2015-05-06T00:00:00.000,2015-05-06T00:00:00.000,1715.0,ROSCOE ST,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,62500.0,32.0,1164217.1565480663,1922582.705877831,2015,5,6,1,0
392563,2655858,100593901,PERMIT - EASY PERMIT PROCESS,2015-05-18T00:00:00.000,2015-05-18T00:00:00.000,5107.0,NEW ENGLAND AVE,,INSTALLATION OF A SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,100700.0,41.0,1129640.404839749,1933571.3476013816,2015,5,18,1,0
393334,2657423,100594811,PERMIT - EASY PERMIT PROCESS,2015-05-13T00:00:00.000,2015-05-15T00:00:00.000,1452.0,CATALPA AVE,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM ON ROOF,0.0,275.0,30800.0,48.0,1165431.2671023272,1936663.644283668,2015,5,15,1,0
393413,2657556,100594895,PERMIT - EASY PERMIT PROCESS,2015-05-14T00:00:00.000,2015-05-14T00:00:00.000,2056.0,BISSELL ST,,INSTALLATION OF A 3.85 KW SOLAR ARRAY PANEL SYSTEM ON THE ROOF.,0.0,275.0,71100.0,43.0,1169582.4908642217,1914097.4083744427,2015,5,14,1,0
393477,2657678,100594971,PERMIT - RENOVATION/ALTERATION,2015-06-19T00:00:00.000,2015-07-29T00:00:00.000,944.0,SPAULDING AVE,,REINFORCE ROOF STRUCTURE AND INSTALL ACCESSORY SOLAR PANEL ARRAY SYSTEM FOR A 20KW SERVICE TO AN EXISTING TWO-STORY IIIB MANUFACTURE AND REPAIR OF HYDRAULIC SYSTEMS AS PER PLANS. **CERTIFIED CORRECTIONS PERMIT- CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION,0.0,1375.0,836600.0,27.0,1154205.046090365,1906288.41925816,2015,7,29,1,0
393616,2657933,100595128,PERMIT - RENOVATION/ALTERATION,2015-06-18T00:00:00.000,2015-07-10T00:00:00.000,1809.0,CHICAGO AVE,,"RECONFIGURATION OF EXISTING PARKING SPACES IN GARAGE, REMOVE EXISTING SOLAR PANEL SYSTEM TO EXISTING 4 STORY MASONRY BUILDING NINE DWELLING UNITS WITH GROUND FLOOR RETAIL AS PER ARCHITECTURAL PLANS.",0.0,933.66,243100.0,1.0,1164140.195012814,1905339.2400154532,2015,7,10,1,0
393866,2658395,100595415,PERMIT - EASY PERMIT PROCESS,2015-05-15T00:00:00.000,2015-05-26T00:00:00.000,5234.0,WOODLAWN AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,410600.0,5.0,1185076.8626583186,1870508.5186823609,2015,5,26,1,0
394553,2659866,100596247,PERMIT - EASY PERMIT PROCESS,2015-05-21T00:00:00.000,2015-05-22T00:00:00.000,2345.0,KEDZIE BLVD,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE FLAT ROOF AS PER PLANS,0.0,275.0,221200.0,32.0,1154681.5118195454,1915610.244372283,2015,5,22,1,0
394599,2659970,100596302,PERMIT - EASY PERMIT PROCESS,2015-05-21T00:00:00.000,2015-05-21T00:00:00.000,5756.0,KIMBARK AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE ROOF,0.0,275.0,411200.0,5.0,1185613.1409319777,1866853.3933082016,2015,5,21,1,0
395811,2662468,100597759,PERMIT - EASY PERMIT PROCESS,2015-06-02T00:00:00.000,2015-06-02T00:00:00.000,5527.0,NEENAH AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY ON THE FLAT ROOF AS PER PLANS,0.0,275.0,561000.0,23.0,1133699.9428959542,1867061.3064342209,2015,6,2,1,0
396624,2664116,100598741,PERMIT - EASY PERMIT PROCESS,2015-06-08T00:00:00.000,2015-06-15T00:00:00.000,9904.0,DAMEN AVE,,INSTALLATION OF SOLAR PHOTOVOLTAIC SYSTEM ON ROOF,0.0,275.0,720300.0,19.0,1164730.5938405392,1838920.5100302144,2015,6,15,1,0
396937,2664760,100599129,PERMIT - RENOVATION/ALTERATION,2015-08-04T00:00:00.000,2015-08-06T00:00:00.000,5216.0,LAWRENCE AVE,,"INSTALLATION OF NEW 40KW SOLAR PV ARRAY, UNBALLASTED SYSTEM MOUNTED TO EXISTING PITCHED ROOF OF EXISTING  BUILDING. *******CERTIFIED CORRECTIONS******CONDITIONAL APPROVAL SUBJECT TO FIELD INSPECTION",0.0,375.0,110502.0,45.0,1140617.169533608,1931455.85327467,2015,8,6,1,0
397473,2665816,100599772,PERMIT - EASY PERMIT PROCESS,2015-06-11T00:00:00.000,2015-06-12T00:00:00.000,6426.0,NEWARK AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,100200.0,41.0,1129457.9913169933,1942180.7498305563,2015,6,12,1,0
399987,2670884,100602658,PERMIT - EASY PERMIT PROCESS,2015-07-10T00:00:00.000,2015-07-10T00:00:00.000,2845.0,WASHTENAW AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY ON THE ROOF.,0.0,275.0,210900.0,33.0,1157917.6065485333,1918995.8674782016,2015,7,10,1,0
400759,2672313,100603552,PERMIT - EASY PERMIT PROCESS,2015-07-07T00:00:00.000,2015-07-07T00:00:00.000,3639.0,BOSWORTH AVE,,INSTALL A PHOTOVOLTAIC SOLAR PANEL ARRAY 8.2KW ON THE ROOF,0.0,275.0,60400.0,44.0,1165370.6721265295,1924409.1790793403,2015,7,7,1,0
401740,2674377,100604686,PERMIT - EASY PERMIT PROCESS,2015-07-14T00:00:00.000,2015-07-14T00:00:00.000,5214.0,NEENAH AVE,,CHANGE HVAC CONTRACTOR TO SOLARTECH HEATING FOR PERMIT 100576596,0.0,100.0,100600.0,45.0,1131871.8941681166,1934354.103541492,2015,7,14,1,0
402637,2676327,100605774,PERMIT - EASY PERMIT PROCESS,2015-07-21T00:00:00.000,2015-07-31T00:00:00.000,4031.0,HAMLIN AVE,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY 2.86KW ON THE ROOF.,0.0,275.0,160400.0,45.0,1150376.76405022,1926647.78549283,2015,7,31,1,0
402656,2676378,100605795,PERMIT - EASY PERMIT PROCESS,2015-07-22T00:00:00.000,2015-07-22T00:00:00.000,10331.0,WOOD ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY 3.06KW ON THE ROOF.,0.0,275.0,720700.0,19.0,1166218.7227340725,1836045.437980904,2015,7,22,1,0
404044,2679234,100607471,PERMIT - RENOVATION/ALTERATION,2015-09-16T00:00:00.000,2016-01-14T00:00:00.000,615.0,WELLINGTON AVE,,"ACCESSORY PHOTOVOLTAIC SYSTEM INSTALLATION FOR UNITED CHURCH OF CHRIST- 64 CANADIAN SOLAR CS6P-310P MODULES (76.93 X 38.7 X 1.57 IN, 19.84 KW) FLAT ROOF MOUNTED. EACH MODULE CONNECTED TO A SOLAREDGE P400 OPTIMIZER.  SYSTEM IS 25.35 MWH PER YEAR.",0.0,525.0,63400.0,44.0,1171569.8023381096,1920159.5084197489,2016,1,14,1,0
404112,2679340,100607571,PERMIT - EASY PERMIT PROCESS,2015-08-03T00:00:00.000,2015-08-03T00:00:00.000,3606.0,LEAVITT ST,,INSTALLATION OF A SOLAR PHOTOVOLTAIC PANEL ARRAY 4.5KW ON THE ROOF,0.0,275.0,50500.0,47.0,1161013.435371746,1923968.0346516904,2015,8,3,1,0
